station_ID,Charing station name,City,State,Address line 1,Address line 2,Lng,Lat,Category
4326,Tesla,Melbourne,Victoria,Tesla,"5/650 Church Street, Cremorne VIC 3121, Australia",144.9957089,-37.8321721,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4327,Free Moreland Council Car Charging Point,Melbourne,Victoria,Free Moreland Council Car Charging Point,"Urquhart Street, Coburg VIC 3058, Australia",144.9697797,-37.7407364,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4328,EVolution,Melbourne,Victoria,EVolution,"Osborne Avenue, Clayton South VIC 3169, Australia",145.1184356,-37.9430275,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4329,Tesla Supercharger,Melbourne,Victoria,Tesla Supercharger,"Taylor Street, Moonee Ponds VIC 3039, Australia",144.9222192,-37.7644055,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4330,Evie Networks,Melbourne,Victoria,Evie Networks,"100 Janefield Drive, Bundoora VIC 3083, Australia",145.0730497,-37.6784969,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4331,Tesla Chadstone,Melbourne,Victoria,Tesla Chadstone,"1341 Dandenong Road, Malvern East VIC 3148, Australia",145.0824905,-37.8872284,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4332,Free Moreland Council Car Charging Point,Melbourne,Victoria,Free Moreland Council Car Charging Point,"90 Bell Street, Coburg VIC 3058, Australia",144.9701016,-37.7412518,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4333,ChargePoint,Melbourne,Victoria,ChargePoint,"1239 Nepean Highway, Cheltenham VIC 3192, Australia",145.0534948,-37.9584508,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4334,Free Moreland Council EV charging,Melbourne,Victoria,Free Moreland Council EV charging,"Jukes Road, Fawkner VIC 3060, Australia",144.9695097,-37.7025331,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4335,Chargepoint,Melbourne,Victoria,Chargepoint,"Corporate Drive, Heatherton VIC 3202, Australia",145.080672,-37.9505279,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4336,Chargepoint,Melbourne,Victoria,Chargepoint,"Springvale Road, Mulgrave VIC 3168, Australia",145.1577067,-37.9214395,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4337,Chargepoint,Melbourne,Victoria,Chargepoint,"235 Springvale Road, Glen Waverley VIC 3150, Australia",145.165502,-37.8748303,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4338,Chargefox,Melbourne,Victoria,Chargefox,"Westfield Drive, Airport West VIC 3042, Australia",144.8855401,-37.713734,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4339,Melbourne Marriot Hotel,Melbourne,Victoria,Melbourne Marriot Hotel,"Exhibition Street, Melbourne VIC 3000, Australia",144.9692983,-37.8098361,"['access_limited', 'access_limited.customers', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4340,E-Charge,Melbourne,Victoria,E-Charge,"Hodgins Road Sidewalk, Melbourne VIC 3915, Australia",145.1705033,-38.2998125,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4341,Chargefox,Moe,Victoria,Chargefox,"Lloyd Street, Moe VIC 3825, Australia",146.2375699,-38.184512,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4342,Tesla Charge Point,Newhaven,Victoria,Tesla Charge Point,"Phillip Island Bike Path, Newhaven VIC 3925, Australia",145.3139263,-38.5217475,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4343,Charging Point,Melbourne,Victoria,Charging Point,"Racecourse Drive, Springvale VIC 3170, Australia",145.1679135,-37.9420293,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4344,Evie Networks Fast Chargers,Melbourne,Victoria,Evie Networks Fast Chargers,"Heatherton Road, Dandenong VIC 3802, Australia",145.2237568,-37.9713319,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4345,Tesla Supercharger,Melbourne,Victoria,Tesla Supercharger,"Camberwell Grove, Hawthorn East VIC 3126, Australia",145.056178,-37.8292531,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4346,Evie Networks Taylors Lakes,Melbourne,Victoria,Evie Networks Taylors Lakes,"Kings Road, Taylors Lakes VIC 3038, Australia",144.7821513,-37.6965635,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4347,Chargefox Charging Station,Melbourne,Victoria,Chargefox Charging Station,"371 Police Road, Mulgrave VIC 3170, Australia",145.1907152,-37.9365224,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4348,Bayside Council,Melbourne,Victoria,Bayside Council,"Royal Avenue, Sandringham VIC 3191, Australia",145.017674,-37.9593639,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4349,Tesla Destination Charger,Melbourne,Victoria,Tesla Destination Charger,"Nelson Street, Rye VIC 3941, Australia",144.8209256,-38.3709259,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4350,Tesla Supercharger,Moe,Victoria,Tesla Supercharger,"Bell Street, Moe VIC 3825, Australia",146.2590159,-38.172938,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4351,Tesla Supercharger,Melbourne,Victoria,Tesla Supercharger,"Mornington-Tyabb Road, Mornington VIC 3931, Australia",145.05112,-38.2344038,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4352,IKEA EV chargers,Melbourne,Victoria,IKEA EV chargers,"Loading Dock Exit, Springvale VIC 3171, Australia",145.1435899,-37.9271751,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4353,BP Pulse,Melbourne,Victoria,BP Pulse,"Diamond Creek Road, Diamond Creek VIC 3089, Australia",145.1233653,-37.6802607,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4354,BP Pulse,Melbourne,Victoria,BP Pulse,"North Road, Brighton East VIC 3186, Australia",145.0069973,-37.9001349,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4355, ,Melbourne,Victoria,Quality Drive,"Dandenong South VIC 3175, Australia",145.2116252,-38.0270897,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4356, ,Melbourne,Victoria,Nicholson Street,"Carlton VIC 3065, Australia",144.9719796,-37.8042881,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4357, ,Melbourne,Victoria,Normanby Road,"Notting Hill VIC 3800, Australia",145.133609,-37.9054453,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4358, ,Melbourne,Victoria,Healesville - Kinglake Road,"Melbourne VIC 3777, Australia",145.5029836,-37.6507196,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4359, ,Melbourne,Victoria,Glenlyon Road,"Brunswick VIC 3056, Australia",144.9619656,-37.7714237,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4360, ,Melbourne,Victoria,Pascoe Vale Road,"Oak Park VIC 3044, Australia",144.9211921,-37.7235909,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4361, ,Melbourne,Victoria,Kelvin Grove,"Preston VIC 3072, Australia",145.0050847,-37.7401175,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4362, ,Melbourne,Victoria,501 Bourke Street,"Melbourne VIC 3000, Australia",144.9597412,-37.8160073,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4363, ,Melbourne,Victoria,Langs Lane,"Melbourne VIC 3000, Australia",144.9547665,-37.8163799,"['access_limited', 'access_limited.customers', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4364, ,Melbourne,Victoria,535 Little Lonsdale Street,"Melbourne VIC 3000, Australia",144.9559119,-37.8132556,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4365, ,Melbourne,Victoria,Bourke Street,"Melbourne VIC 3000, Australia",144.9618065,-37.8143461,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4366, ,Melbourne,Victoria,Flinders Street,"Melbourne VIC 3000, Australia",144.9639555,-37.81826,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4367, ,Melbourne,Victoria,114 Flinders Street,"Melbourne VIC 3000, Australia",144.9707936,-37.8162175,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4368, ,Melbourne,Victoria,Flinders Lane,"Melbourne VIC 3000, Australia",144.9700374,-37.8153856,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4369, ,Melbourne,Victoria,Flinders Lane,"Melbourne VIC 3000, Australia",144.9730784,-37.8144864,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4370, ,Melbourne,Victoria,Bourke Street,"Melbourne VIC 3000, Australia",144.9695662,-37.8125596,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4371, ,Melbourne,Victoria,Portland Lane,"Melbourne VIC 3000, Australia",144.9681379,-37.813368,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4372, ,Melbourne,Victoria,South Gippsland Highway,"Cranbourne VIC 3977, Australia",145.279579,-38.0870252,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4373, ,Melbourne,Victoria,Civic Parade,"Altona VIC 3018, Australia",144.830228,-37.86395,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4374, ,Melbourne,Victoria,Victoria Harbour Promenade,"Docklands VIC 3008, Australia",144.9426093,-37.8188089,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4375, ,Melbourne,Victoria,Punch Lane,"Melbourne VIC 3000, Australia",144.970523,-37.8101221,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4376, ,Melbourne,Victoria,Swanston Street,"Carlton VIC 3010, Australia",144.9633222,-37.8055148,"['access_limited', 'access_limited.customers', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4377, ,Melbourne,Victoria,Lygon Street,"Carlton VIC 3053, Australia",144.9669687,-37.8022448,"['access_limited', 'access_limited.customers', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4378, ,Melbourne,Victoria,Nicholson Street,"Carlton VIC 3065, Australia",144.9733535,-37.8044709,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4379, ,Melbourne,Victoria,Munster Terrace,"North Melbourne VIC 3051, Australia",144.9427005,-37.8014314,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4380, ,Melbourne,Victoria,Munster Terrace,"North Melbourne VIC 3051, Australia",144.9428225,-37.801086,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4381, ,Melbourne,Victoria,Waterfront Way,"Docklands VIC 3008, Australia",144.939222,-37.812617,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4382, ,Melbourne,Victoria,Pearl River Road,"Docklands VIC 3008, Australia",144.9370084,-37.8129804,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4383, ,Melbourne,Victoria,45 Dudley Street,"West Melbourne VIC 3003, Australia",144.9509974,-37.8100036,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4384, ,Melbourne,Victoria,261 Clarendon Street,"South Melbourne VIC 3205, Australia",144.9607646,-37.8319526,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4385, ,Melbourne,Victoria,21 Bank Street,"South Melbourne VIC 3205, Australia",144.9692208,-37.8322063,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4386,QESH - Mount Larcom,Mount Larcom,Queensland,QESH - Mount Larcom,"Raglan Street, Mount Larcom QLD 4695, Australia",150.9800673,-23.8108708,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4387,Knockrow Supercharger,Knockrow,New South Wales,Knockrow Supercharger,"419 Hinterland Way, Knockrow NSW 2479, Australia",153.5347035,-28.7495635,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4388,NRMA Fast Charger,Ewingsdale,New South Wales,NRMA Fast Charger,"Ewingsdale Road, Ewingsdale NSW 2481, Australia",153.553519,-28.636313,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4389,Queensland Electric Super Highway,Gold Coast City,Queensland,Queensland Electric Super Highway,"Terminal Drive, Bilinga QLD 4225, Australia",153.5149937,-28.1640354,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4390,Chargefox,Ballina,New South Wales,Chargefox,"Bangalow Road, North Ballina NSW 2478, Australia",153.5617941,-28.857635,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4391,Tesla Destination Charger,Ballina,New South Wales,Tesla Destination Charger,"Winton Lane, Ballina NSW 2478, Australia",153.563108,-28.870871,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4392,Tesla Supercharger,Harwood,New South Wales,Tesla Supercharger,"Morpeth Street, Harwood NSW 2465, Australia",153.2391675,-29.427045,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4393, ,Byron Bay,New South Wales,Lawson Street,"Byron Bay NSW 2481, Australia",153.615842,-28.643176,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4394, ,Clarence Valley Council,New South Wales,Big River Way,"Clarence Valley Council NSW, Australia",153.149169,-29.5611899,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4395, ,Casino,New South Wales,Little Walker Street,"Casino NSW 2470, Australia",153.0483802,-28.8659126,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4396,QESH - Proserpine,Proserpine,Queensland,QESH - Proserpine,"Dobbins Lane, Proserpine QLD, Australia",148.5815516,-20.402497,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4397,QESH - Bowen,Bowen,Queensland,QESH - Bowen,"Santa Barbara Parade, Bowen QLD, Australia",148.2489113,-20.0167979,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4398,QESH - Maryborough,Maryborough,Queensland,QESH - Maryborough,"Lennox Street, Maryborough QLD, Australia",152.6988509,-25.5399733,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4399,QESH - Childers,Childers,Queensland,QESH - Childers,"Crescent Street, Childers QLD 4660, Australia",152.278546,-25.235255,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4400,QESH - Gunalda,Gunalda,Queensland,QESH - Gunalda,"Balkin Street, Gunalda QLD, Australia",152.5626944,-25.9943406,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4401,Evie Networks Fast Charger,Sunshine Coast Regional,Queensland,Evie Networks Fast Charger,"Wild Horse Road, Sunshine Coast Regional QLD 4518, Australia",152.9964595,-26.9182695,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4402,Evie Networks,Sunshine Coast Regional,Queensland,Evie Networks,"Maroochydore Road, Sunshine Coast Regional QLD 4558, Australia",153.0500396,-26.6628606,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4403,Evie Networks, ,Queensland,Evie Networks,"The Circuit, QLD 4011, Australia",153.077346,-27.4157668,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4404,Tesla Supercharger, ,Queensland,Tesla Supercharger,"Ann Street, Fortitude Valley QLD 4006, Australia",153.0404407,-27.451571,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4405,QESH - Hamilton, ,Queensland,QESH - Hamilton,"Macarthur Avenue, QLD 4009, Australia",153.0839368,-27.4443325,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4406,QESH - Cooroy,Cooroy,Queensland,QESH - Cooroy,"Elm Street, Cooroy QLD 4563, Australia",152.9114294,-26.4170901,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4407,Tesla Supercharger,Sunshine Coast Regional,Queensland,Tesla Supercharger,"Amaroo Street, Sunshine Coast Regional QLD 4558, Australia",153.0874707,-26.6537911,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4408,Tesla Supercharger,Gympie,Queensland,Tesla Supercharger,"Monkland Street, Gympie QLD, Australia",152.6612476,-26.1881513,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
