Date,Vehicle body type,Motive power,Count
1/08/2015,MOTORTRIKE,Petrol,8
1/08/2015,PANTECHNICON,,14
1/08/2015,PANTECHNICON,CNG,1
1/08/2015,PANTECHNICON,Diesel,1
1/08/2015,PANTECHNICON,Diesel,157
1/08/2015,PANTECHNICON,Diesel,47
1/08/2015,PANTECHNICON,Diesel,5
1/08/2015,PANTECHNICON,Hybrid,3
1/08/2015,PANTECHNICON,Petrol,3
1/08/2015,PASSENGER VAN,Diesel,1
1/08/2015,PASSENGER VAN,Diesel,2
1/08/2015,PASSENGER VAN,Diesel,272
1/08/2015,PASSENGER VAN,Diesel,4
1/08/2015,PASSENGER VAN,Diesel,86
1/08/2015,PASSENGER VAN,Diesel Or Lpg Option,1
1/08/2015,PASSENGER VAN,Electric,1
1/08/2015,PASSENGER VAN,LPG,1
1/08/2015,PASSENGER VAN,Petrol,1
1/08/2015,PASSENGER VAN,Petrol,1148
1/08/2015,PASSENGER VAN,Petrol,158
1/08/2015,PASSENGER VAN,Petrol,2
1/08/2015,PASSENGER VAN,Petrol,3
1/08/2015,PASSENGER VAN,Petrol,4
1/08/2015,PASSENGER VAN,Petrol,6
1/08/2015,PASSENGER VAN,Petrol Or Lpg Option,1
1/08/2015,PASSENGER VAN,Petrol Or Lpg Option,11
1/08/2015,PLANT,Diesel,183
1/08/2015,PLANT,Diesel,3
1/08/2015,PLANT,Diesel,5
1/08/2015,PLANT,Electric,13
1/08/2015,PLANT,LPG,2
1/08/2015,PLANT,Petrol,2
1/08/2015,PLANT,Petrol,30
1/08/2015,PLANT,Petrol Or Lpg Option,9
1/08/2015,REFRIGERATED VAN,,5
1/08/2015,REFRIGERATED VAN,,8
1/08/2015,REFRIGERATED VAN,Diesel,1
1/08/2015,REFRIGERATED VAN,Diesel,33
1/08/2015,REFRIGERATED VAN,Diesel,4
1/08/2015,REFRIGERATED VAN,Diesel,9
1/08/2015,RIGID BUS,CNG,3
1/08/2015,RIGID BUS,CNG,67
1/08/2015,RIGID BUS,Diesel,1
1/08/2015,RIGID BUS,Diesel,16
1/08/2015,RIGID BUS,Diesel,407
1/08/2015,RIGID BUS,Diesel,6
1/08/2015,RIGID BUS,Diesel,7
1/08/2015,RIGID BUS,Diesel,80
1/08/2015,RIGID BUS,Petrol,1
1/08/2015,RIGID BUS,Petrol,3
1/08/2015,SEDAN,CNG,1
1/08/2015,SEDAN,Diesel,1
1/08/2015,SEDAN,Diesel,2
1/08/2015,SEDAN,Diesel,5530
1/08/2015,SEDAN,Diesel,663
1/08/2015,SEDAN,Electric,16
1/08/2015,SEDAN,Electric,55
1/08/2015,SEDAN,Hybrid,1
1/08/2015,SEDAN,Hybrid,1090
1/08/2015,SEDAN,Hybrid,133
1/08/2015,SEDAN,Hybrid,178
1/08/2015,SEDAN,Hybrid,2
1/08/2015,SEDAN,Hybrid,38
1/08/2015,SEDAN,LPG,119
1/08/2015,SEDAN,LPG,33
1/08/2015,SEDAN,LPG,364
1/08/2015,SEDAN,LPG,4
1/08/2015,SEDAN,LPG,5
1/08/2015,SEDAN,Other,156
1/08/2015,SEDAN,Other,22
1/08/2015,SEDAN,Petrol,1
1/08/2015,SEDAN,Petrol,11453
1/08/2015,SEDAN,Petrol,141037
1/08/2015,SEDAN,Petrol,16
1/08/2015,SEDAN,Petrol,2
1/08/2015,SEDAN,Petrol,20
1/08/2015,SEDAN,Petrol,21
1/08/2015,SEDAN,Petrol,28
1/08/2015,SEDAN,Petrol,32
1/08/2015,SEDAN,Petrol,5
1/08/2015,SEDAN,Petrol,551
1/08/2015,SEDAN,Petrol,6
1/08/2015,SEDAN,Petrol,774
1/08/2015,SEDAN,Petrol,8
1/08/2015,SEDAN,Petrol,84
1/08/2015,SEDAN,Petrol Or Cng Option,2
1/08/2015,SEDAN,Petrol Or Cng Option,3
1/08/2015,SEDAN,Petrol Or Lpg Option,1
1/08/2015,SEDAN,Petrol Or Lpg Option,10
1/08/2015,SEDAN,Petrol Or Lpg Option,66
1/08/2015,SEDAN,Petrol Or Lpg Option,819
1/08/2015,SKEL,Diesel,2
1/08/2015,SKEL TRAILER,,9
1/08/2015,SKID STEER,Diesel,1
1/08/2015,STATION WAGON,CNG,1
1/08/2015,STATION WAGON,Diesel,1
1/08/2015,STATION WAGON,Diesel,12997
1/08/2015,STATION WAGON,Diesel,15
1/08/2015,STATION WAGON,Diesel,17
1/08/2015,STATION WAGON,Diesel,2
1/08/2015,STATION WAGON,Diesel,2371
1/08/2015,STATION WAGON,Diesel,28
1/08/2015,STATION WAGON,Diesel,3
1/08/2015,STATION WAGON,Diesel Or Lpg Option,1
1/08/2015,STATION WAGON,Diesel Or Lpg Option,8
1/08/2015,STATION WAGON,Electric,2
1/08/2015,STATION WAGON,Electric,5
1/08/2015,STATION WAGON,Hybrid,141
1/08/2015,STATION WAGON,Hybrid,2
1/08/2015,STATION WAGON,Hybrid,36
1/08/2015,STATION WAGON,LPG,250
1/08/2015,STATION WAGON,LPG,27
1/08/2015,STATION WAGON,LPG,36
1/08/2015,STATION WAGON,LPG,8
1/08/2015,STATION WAGON,Other,5
1/08/2015,STATION WAGON,Petrol,1
1/08/2015,STATION WAGON,Petrol,14
1/08/2015,STATION WAGON,Petrol,2
1/08/2015,STATION WAGON,Petrol,21
1/08/2015,STATION WAGON,Petrol,3
1/08/2015,STATION WAGON,Petrol,4
1/08/2015,STATION WAGON,Petrol,43665
1/08/2015,STATION WAGON,Petrol,5089
1/08/2015,STATION WAGON,Petrol,51
1/08/2015,STATION WAGON,Petrol,6
1/08/2015,STATION WAGON,Petrol,7
1/08/2015,STATION WAGON,Petrol,77
1/08/2015,STATION WAGON,Petrol Or Cng Option,2
1/08/2015,STATION WAGON,Petrol Or Lpg Option,1
1/08/2015,STATION WAGON,Petrol Or Lpg Option,5
1/08/2015,STATION WAGON,Petrol Or Lpg Option,52
1/08/2015,STATION WAGON,Petrol Or Lpg Option,642
1/08/2015,STATION WAGON,Plug-in Hybrid Electric,5
1/08/2015,STATION WAGON,Plug-in Hybrid Electric,9
1/08/2015,STOCK CRATE,,1
1/08/2015,STOCK CRATE,Diesel,3
1/08/2015,TANKER,,3
1/08/2015,TANKER,Diesel,1
1/08/2015,TANKER,Diesel,3
1/08/2015,TANKER,Diesel,4
1/08/2015,TANKER,Diesel,42
1/08/2015,TIPPER,,104
1/08/2015,TIPPER,,38
1/08/2015,TIPPER,Diesel,1
1/08/2015,TIPPER,Diesel,11
1/08/2015,TIPPER,Diesel,168
1/08/2015,TIPPER,Diesel,27
1/08/2015,TIPPER,Diesel,328
1/08/2015,TIPPER,Petrol,1
1/08/2015,TIPPER,Petrol,2
1/08/2015,TIPPER,Petrol,5
1/08/2015,TOW TRUCK,Diesel,3
1/08/2015,TOW TRUCK,Diesel,5
1/08/2015,TOW TRUCK,LPG,1
1/08/2015,TRACTOR (HEAVY),Diesel,1
1/08/2015,TRACTOR (HEAVY),Diesel,14
1/08/2015,TRACTOR (HEAVY),Diesel,5
1/08/2015,TRAILED MOBILE HOME,,1
1/08/2015,VAN,CNG,4
1/08/2015,VAN,Diesel,1
1/08/2015,VAN,Diesel,11
1/08/2015,VAN,Diesel,1100
1/08/2015,VAN,Diesel,1177
1/08/2015,VAN,Diesel,2
1/08/2015,VAN,Diesel,20
1/08/2015,VAN,Diesel Or Lpg Option,2
1/08/2015,VAN,LPG,1
1/08/2015,VAN,LPG,10
1/08/2015,VAN,Petrol,1
1/08/2015,VAN,Petrol,11
1/08/2015,VAN,Petrol,1681
1/08/2015,VAN,Petrol,2
1/08/2015,VAN,Petrol,7
1/08/2015,VAN,Petrol,852
1/08/2015,VAN,Petrol,9
1/08/2015,VAN,Petrol Or Cng Option,1
1/08/2015,VAN,Petrol Or Lpg Option,144
1/08/2015,VAN,Petrol Or Lpg Option,38
1/08/2015,ZZ - OTHER BODY TYPE,,1
1/08/2015,ZZ - OTHER BODY TYPE,Diesel,1
1/09/2015,AMBULANCE,Diesel,1
1/09/2015,AMBULANCE,Diesel,37
1/09/2015,AMBULANCE,Petrol,1
1/09/2015,ARMOURED VEHICLE,Diesel,1
1/09/2015,ARMOURED VEHICLE,Diesel,4
1/09/2015,ARMOURED VEHICLE,Diesel,8
1/09/2015,ARTICULATED BUS,Diesel,35
1/09/2015,BACKHOE,Diesel,14
1/09/2015,BACKHOE,Diesel,3
1/09/2015,BACKHOE,Diesel,5
1/09/2015,BIKE TRAILER,,13
1/09/2015,BIKE TRAILER,,302
1/09/2015,BIN CARRIER,,5
1/09/2015,BIN CARRIER,Diesel,1
1/09/2015,BIN CARRIER,Diesel,2
1/09/2015,BIN CARRIER,Diesel,44
1/09/2015,BIN CARRIER,Diesel,5
1/09/2015,BOAT TRAILER,,184
1/09/2015,BOAT TRAILER,,5042
1/09/2015,BONNET PRIME MOVER,Diesel,23
1/09/2015,BONNET PRIME MOVER,Diesel,58
1/09/2015,CAB OVER PRIME MOVER,Diesel,17
1/09/2015,CAB OVER PRIME MOVER,Diesel,51
1/09/2015,CAMPER,Diesel,1
1/09/2015,CAMPER,Diesel,215
1/09/2015,CAMPER,Diesel,22
1/09/2015,CAMPER,Diesel,3
1/09/2015,CAMPER,Diesel Or Lpg Option,1
1/09/2015,CAMPER,LPG,2
1/09/2015,CAMPER,Petrol,1
1/09/2015,CAMPER,Petrol,143
1/09/2015,CAMPER,Petrol,3
1/09/2015,CAMPER,Petrol,8
1/09/2015,CAMPER,Petrol Or Lpg Option,9
1/09/2015,CAMPER TRAILER,,10
1/09/2015,CAMPER TRAILER,,1318
1/09/2015,CAR CARRIER,,1
1/09/2015,CAR CARRIER,,11
1/09/2015,CAR CARRIER,Diesel,1
1/09/2015,CAR TRAILER,,656
1/09/2015,CAR TRAILER,,90
1/09/2015,CARAVAN,,141
1/09/2015,CARAVAN,,2501
1/09/2015,CONCRETE BLENDER,Diesel,1
1/09/2015,CONCRETE BLENDER,Diesel,11
1/09/2015,CONCRETE BLENDER,Diesel,60
1/09/2015,CONCRETE BLENDER,Petrol,1
1/09/2015,CONCRETE PUMPER,Diesel,2
1/09/2015,CONCRETE PUMPER,Diesel,7
1/09/2015,CONVERTIBLE,Diesel,10
1/09/2015,CONVERTIBLE,Diesel,83
1/09/2015,CONVERTIBLE,LPG,1
1/09/2015,CONVERTIBLE,Petrol,1
1/09/2015,CONVERTIBLE,Petrol,114
1/09/2015,CONVERTIBLE,Petrol,1696
1/09/2015,CONVERTIBLE,Petrol,197
1/09/2015,CONVERTIBLE,Petrol,30
1/09/2015,CONVERTIBLE,Petrol,5
1/09/2015,CURTAIN SIDE VAN,,10
1/09/2015,CURTAIN SIDE VAN,,40
1/09/2015,CURTAIN SIDE VAN,CNG,2
1/09/2015,CURTAIN SIDE VAN,Diesel,1
1/09/2015,CURTAIN SIDE VAN,Diesel,2
1/09/2015,CURTAIN SIDE VAN,Diesel,3
1/09/2015,CURTAIN SIDE VAN,Diesel,50
1/09/2015,CURTAIN SIDE VAN,Diesel,6
1/09/2015,DOLLY,,1
1/09/2015,DUMP TRUCK,Diesel,2
1/09/2015,ENCLOSED TRAILER,,2
1/09/2015,EQUIPMENT TRAILER,,126
1/09/2015,EQUIPMENT TRAILER,,132
1/09/2015,FIRE TRUCK,Diesel,1
1/09/2015,FIRE TRUCK,Diesel,2
1/09/2015,FIRE TRUCK,Diesel,26
1/09/2015,FIRE TRUCK,Diesel,38
1/09/2015,FIRE TRUCK,Diesel,4
1/09/2015,FIRE TRUCK,Petrol,1
1/09/2015,FLAT TOP,,102
1/09/2015,FLAT TOP,,41
1/09/2015,FLAT TOP,Diesel,1
1/09/2015,FLAT TOP,Diesel,19
1/09/2015,FLAT TOP,Diesel,2
1/09/2015,FLAT TOP,Diesel,308
1/09/2015,FLAT TOP,Diesel,87
1/09/2015,FLAT TOP,Diesel,9
1/09/2015,FLAT TOP,Petrol,2
1/09/2015,FORK LIFT (HEAVY),Diesel,1
1/09/2015,FORK LIFT (HEAVY),Diesel,12
1/09/2015,FORK LIFT (HEAVY),Diesel,5
1/09/2015,FORK LIFT (HEAVY),Electric,1
1/09/2015,FORK LIFT (HEAVY),Electric,4
1/09/2015,FORK LIFT (HEAVY),LPG,2
1/09/2015,FORK LIFT (HEAVY),Petrol,1
1/09/2015,FORK LIFT (HEAVY),Petrol Or Lpg Option,1
1/09/2015,FORK LIFT (HEAVY),Petrol Or Lpg Option,6
1/09/2015,FORK LIFT (LIGHT),Diesel,1
1/09/2015,FORK LIFT (LIGHT),Diesel,12
1/09/2015,FORK LIFT (LIGHT),Electric,5
1/09/2015,FORK LIFT (LIGHT),LPG,18
1/09/2015,FORK LIFT (LIGHT),Petrol,1
1/09/2015,FORK LIFT (LIGHT),Petrol,3
1/09/2015,FORK LIFT (LIGHT),Petrol Or Lpg Option,17
1/09/2015,FRONT END LOADER,Diesel,3
1/09/2015,FRONT END LOADER,Diesel,6
1/09/2015,GARBAGE COMPACTOR,Diesel,4
1/09/2015,GARBAGE COMPACTOR,Diesel,7
1/09/2015,GARBAGE COMPACTOR,Diesel,75
1/09/2015,GOODS TRAILER,,1996
1/09/2015,GOODS TRAILER,,25875
1/09/2015,GRADER,Diesel,2
1/09/2015,GRADER,Diesel,4
1/09/2015,HORSE FLOAT,,11
1/09/2015,HORSE FLOAT,,410
1/09/2015,JINKER,,1
1/09/2015,LIGHT BUS,Diesel,1
1/09/2015,LIGHT BUS,Diesel,10
1/09/2015,LIGHT BUS,Diesel,109
1/09/2015,LIGHT BUS,Diesel,2
1/09/2015,LIGHT BUS,Diesel,54
1/09/2015,LIGHT BUS,Diesel,7
1/09/2015,LIGHT BUS,LPG,1
1/09/2015,LIGHT BUS,Petrol,1
1/09/2015,LIGHT BUS,Petrol,2
1/09/2015,LIGHT BUS,Petrol,3
1/09/2015,LIGHT BUS,Petrol,37
1/09/2015,LIGHT BUS,Petrol,6
1/09/2015,LIGHT BUS,Petrol,77
1/09/2015,LIGHT BUS,Petrol Or Lpg Option,1
1/09/2015,LIGHT BUS,Petrol Or Lpg Option,3
1/09/2015,LIGHT BUS,Petrol Or Lpg Option,6
1/09/2015,LIGHT SEMITRAILER,,1
1/09/2015,LIGHT TRACTOR,Diesel,19
1/09/2015,LIGHT TRACTOR,Diesel,3
1/09/2015,LIGHT TRACTOR,Petrol,2
1/09/2015,LIGHT TRACTOR,Petrol,4
1/09/2015,LIGHT TRUCK,CNG,1
1/09/2015,LIGHT TRUCK,Diesel,10
1/09/2015,LIGHT TRUCK,Diesel,2
1/09/2015,LIGHT TRUCK,Diesel,3
1/09/2015,LIGHT TRUCK,Diesel,3595
1/09/2015,LIGHT TRUCK,Diesel,5
1/09/2015,LIGHT TRUCK,Diesel,7
1/09/2015,LIGHT TRUCK,Diesel,9
1/09/2015,LIGHT TRUCK,Diesel,9356
1/09/2015,LIGHT TRUCK,Diesel Or Lpg Option,1
1/09/2015,LIGHT TRUCK,Diesel Or Lpg Option,13
1/09/2015,LIGHT TRUCK,Electric,27
1/09/2015,LIGHT TRUCK,Electric,4
1/09/2015,LIGHT TRUCK,LPG,1
1/09/2015,LIGHT TRUCK,LPG,108
1/09/2015,LIGHT TRUCK,LPG,372
1/09/2015,LIGHT TRUCK,Other,1
1/09/2015,LIGHT TRUCK,Petrol,1
1/09/2015,LIGHT TRUCK,Petrol,1946
1/09/2015,LIGHT TRUCK,Petrol,2
1/09/2015,LIGHT TRUCK,Petrol,28
1/09/2015,LIGHT TRUCK,Petrol,3
1/09/2015,LIGHT TRUCK,Petrol,7
1/09/2015,LIGHT TRUCK,Petrol,8
1/09/2015,LIGHT TRUCK,Petrol,9249
1/09/2015,LIGHT TRUCK,Petrol Or Cng Option,2
1/09/2015,LIGHT TRUCK,Petrol Or Cng Option,3
1/09/2015,LIGHT TRUCK,Petrol Or Lpg Option,1
1/09/2015,LIGHT TRUCK,Petrol Or Lpg Option,420
1/09/2015,LIGHT TRUCK,Petrol Or Lpg Option,55
1/09/2015,MACHINERY TRUCK,Diesel,1
1/09/2015,MACHINERY TRUCK,Diesel,2
1/09/2015,MACHINERY TRUCK,Diesel,3
1/09/2015,MACHINERY TRUCK,Petrol,1
1/09/2015,MACHINERY TRUCK,Petrol,2
1/09/2015,MACHINERY/EQUIPMENT,,10
1/09/2015,MACHINERY/EQUIPMENT,,4
1/09/2015,MACHINERY/EQUIPMENT,Diesel,1
1/09/2015,MACHINERY/EQUIPMENT,Diesel,2
1/09/2015,MACHINERY/EQUIPMENT,Diesel,7
1/09/2015,MACHINERY/EQUIPMENT,Diesel,8
1/09/2015,MISCELLAN TRAILER,,329
1/09/2015,MISCELLAN TRAILER,,63
1/09/2015,MOBILE CRANE,Diesel,1
1/09/2015,MOBILE CRANE,Diesel,19
1/09/2015,MOBILE CRANE,Diesel,5
1/09/2015,MOBILE HOME,Diesel,1
1/09/2015,MOBILE HOME,Diesel,30
1/09/2015,MOBILE HOME,Petrol,1
1/09/2015,MOBILE HOME,Petrol Or Lpg Option,1
1/09/2015,MOBILE WORK TOWER,Diesel,6
1/09/2015,MOBILE WORK TOWER,Diesel,8
1/09/2015,MOTORBIKE,Diesel,1
1/09/2015,MOTORBIKE,Electric,7
1/09/2015,MOTORBIKE,Other,1
1/09/2015,MOTORBIKE,Petrol,11
1/09/2015,MOTORBIKE,Petrol,1146
1/09/2015,MOTORBIKE,Petrol,185
1/09/2015,MOTORBIKE,Petrol,249
1/09/2015,MOTORBIKE,Petrol,294
1/09/2015,MOTORBIKE,Petrol,36
1/09/2015,MOTORBIKE,Petrol,3618
1/09/2015,MOTORBIKE,Petrol,39
1/09/2015,MOTORBIKE,Petrol,5422
1/09/2015,MOTORBIKE,Petrol,66
1/09/2015,MOTORTRIKE,Petrol,1
1/09/2015,MOTORTRIKE,Petrol,3
1/09/2015,MOTORTRIKE,Petrol,5
1/09/2015,MOTORTRIKE,Petrol,7
1/09/2015,PANTECHNICON,,14
1/09/2015,PANTECHNICON,CNG,1
1/09/2015,PANTECHNICON,Diesel,1
1/09/2015,PANTECHNICON,Diesel,156
1/09/2015,PANTECHNICON,Diesel,47
1/09/2015,PANTECHNICON,Diesel,5
1/09/2015,PANTECHNICON,Hybrid,3
1/09/2015,PANTECHNICON,Petrol,3
1/09/2015,PASSENGER VAN,Diesel,1
1/09/2015,PASSENGER VAN,Diesel,2
1/09/2015,PASSENGER VAN,Diesel,276
1/09/2015,PASSENGER VAN,Diesel,4
1/09/2015,PASSENGER VAN,Diesel,89
1/09/2015,PASSENGER VAN,Diesel Or Lpg Option,1
1/09/2015,PASSENGER VAN,LPG,1
1/09/2015,PASSENGER VAN,Petrol,1
1/09/2015,PASSENGER VAN,Petrol,1143
1/09/2015,PASSENGER VAN,Petrol,158
1/09/2015,PASSENGER VAN,Petrol,2
1/09/2015,PASSENGER VAN,Petrol,3
1/09/2015,PASSENGER VAN,Petrol,4
1/09/2015,PASSENGER VAN,Petrol,6
1/09/2015,PASSENGER VAN,Petrol Or Lpg Option,1
1/09/2015,PASSENGER VAN,Petrol Or Lpg Option,11
1/09/2015,PLANT,Diesel,193
1/09/2015,PLANT,Diesel,4
1/09/2015,PLANT,Diesel,5
1/09/2015,PLANT,Electric,13
1/09/2015,PLANT,LPG,2
1/09/2015,PLANT,Petrol,2
1/09/2015,PLANT,Petrol,30
1/09/2015,PLANT,Petrol Or Lpg Option,9
1/09/2015,REFRIGERATED VAN,,5
1/09/2015,REFRIGERATED VAN,,8
1/09/2015,REFRIGERATED VAN,Diesel,1
1/09/2015,REFRIGERATED VAN,Diesel,10
1/09/2015,REFRIGERATED VAN,Diesel,34
1/09/2015,REFRIGERATED VAN,Diesel,4
1/09/2015,RIGID BUS,CNG,3
1/09/2015,RIGID BUS,CNG,67
1/09/2015,RIGID BUS,Diesel,1
1/09/2015,RIGID BUS,Diesel,16
1/09/2015,RIGID BUS,Diesel,408
1/09/2015,RIGID BUS,Diesel,7
1/09/2015,RIGID BUS,Diesel,82
1/09/2015,RIGID BUS,Petrol,1
1/09/2015,RIGID BUS,Petrol,3
1/09/2015,SEDAN,CNG,1
1/09/2015,SEDAN,Diesel,1
1/09/2015,SEDAN,Diesel,2
1/09/2015,SEDAN,Diesel,5545
1/09/2015,SEDAN,Diesel,664
1/09/2015,SEDAN,Electric,17
1/09/2015,SEDAN,Electric,56
1/09/2015,SEDAN,Hybrid,1
1/09/2015,SEDAN,Hybrid,1077
1/09/2015,SEDAN,Hybrid,136
1/09/2015,SEDAN,Hybrid,185
1/09/2015,SEDAN,Hybrid,2
1/09/2015,SEDAN,Hybrid,38
1/09/2015,SEDAN,LPG,114
1/09/2015,SEDAN,LPG,31
1/09/2015,SEDAN,LPG,356
1/09/2015,SEDAN,LPG,4
1/09/2015,SEDAN,Other,152
1/09/2015,SEDAN,Other,22
1/09/2015,SEDAN,Petrol,1
1/09/2015,SEDAN,Petrol,11326
1/09/2015,SEDAN,Petrol,141052
1/09/2015,SEDAN,Petrol,16
1/09/2015,SEDAN,Petrol,2
1/09/2015,SEDAN,Petrol,20
1/09/2015,SEDAN,Petrol,26
1/09/2015,SEDAN,Petrol,27
1/09/2015,SEDAN,Petrol,33
1/09/2015,SEDAN,Petrol,5
1/09/2015,SEDAN,Petrol,552
1/09/2015,SEDAN,Petrol,6
1/09/2015,SEDAN,Petrol,8
1/09/2015,SEDAN,Petrol,81
1/09/2015,SEDAN,Petrol,819
1/09/2015,SEDAN,Petrol Or Cng Option,1
1/09/2015,SEDAN,Petrol Or Cng Option,3
1/09/2015,SEDAN,Petrol Or Lpg Option,1
1/09/2015,SEDAN,Petrol Or Lpg Option,66
1/09/2015,SEDAN,Petrol Or Lpg Option,810
1/09/2015,SEDAN,Petrol Or Lpg Option,9
1/09/2015,SKEL,Diesel,2
1/09/2015,SKEL TRAILER,,9
1/09/2015,SKID STEER,Diesel,1
1/09/2015,STATION WAGON,CNG,1
1/09/2015,STATION WAGON,Diesel,1
1/09/2015,STATION WAGON,Diesel,13129
1/09/2015,STATION WAGON,Diesel,15
1/09/2015,STATION WAGON,Diesel,16
1/09/2015,STATION WAGON,Diesel,2
1/09/2015,STATION WAGON,Diesel,2384
1/09/2015,STATION WAGON,Diesel,28
1/09/2015,STATION WAGON,Diesel,3
1/09/2015,STATION WAGON,Diesel Or Lpg Option,1
1/09/2015,STATION WAGON,Diesel Or Lpg Option,6
1/09/2015,STATION WAGON,Electric,2
1/09/2015,STATION WAGON,Electric,5
1/09/2015,STATION WAGON,Hybrid,144
1/09/2015,STATION WAGON,Hybrid,2
1/09/2015,STATION WAGON,Hybrid,36
1/09/2015,STATION WAGON,LPG,254
1/09/2015,STATION WAGON,LPG,27
1/09/2015,STATION WAGON,LPG,35
1/09/2015,STATION WAGON,LPG,8
1/09/2015,STATION WAGON,Other,5
1/09/2015,STATION WAGON,Petrol,1
1/09/2015,STATION WAGON,Petrol,11
1/09/2015,STATION WAGON,Petrol,13
1/09/2015,STATION WAGON,Petrol,21
1/09/2015,STATION WAGON,Petrol,3
1/09/2015,STATION WAGON,Petrol,4
1/09/2015,STATION WAGON,Petrol,43952
1/09/2015,STATION WAGON,Petrol,5083
1/09/2015,STATION WAGON,Petrol,53
1/09/2015,STATION WAGON,Petrol,7
1/09/2015,STATION WAGON,Petrol,76
1/09/2015,STATION WAGON,Petrol Or Cng Option,2
1/09/2015,STATION WAGON,Petrol Or Lpg Option,1
1/09/2015,STATION WAGON,Petrol Or Lpg Option,5
1/09/2015,STATION WAGON,Petrol Or Lpg Option,53
1/09/2015,STATION WAGON,Petrol Or Lpg Option,635
1/09/2015,STATION WAGON,Plug-in Hybrid Electric,5
1/09/2015,STATION WAGON,Plug-in Hybrid Electric,9
1/09/2015,STATION WAGON,Solar,1
1/09/2015,STOCK CRATE,,1
1/09/2015,STOCK CRATE,Diesel,3
1/09/2015,TANKER,,3
1/09/2015,TANKER,Diesel,1
1/09/2015,TANKER,Diesel,3
1/09/2015,TANKER,Diesel,4
1/09/2015,TANKER,Diesel,42
1/09/2015,TANKER,Petrol,1
1/09/2015,TIPPER,,104
1/09/2015,TIPPER,,40
1/09/2015,TIPPER,Diesel,1
1/09/2015,TIPPER,Diesel,12
1/09/2015,TIPPER,Diesel,177
1/09/2015,TIPPER,Diesel,27
1/09/2015,TIPPER,Diesel,323
1/09/2015,TIPPER,Petrol,1
1/09/2015,TIPPER,Petrol,2
1/09/2015,TIPPER,Petrol,5
1/09/2015,TOW TRUCK,Diesel,3
1/09/2015,TOW TRUCK,Diesel,5
1/09/2015,TRACTOR (HEAVY),Diesel,1
1/09/2015,TRACTOR (HEAVY),Diesel,14
1/09/2015,TRACTOR (HEAVY),Diesel,5
1/09/2015,TRAILED MOBILE HOME,,1
1/09/2015,VAN,CNG,4
1/09/2015,VAN,Diesel,1
1/09/2015,VAN,Diesel,11
1/09/2015,VAN,Diesel,1110
1/09/2015,VAN,Diesel,1185
1/09/2015,VAN,Diesel,2
1/09/2015,VAN,Diesel,20
1/09/2015,VAN,Diesel Or Lpg Option,2
1/09/2015,VAN,LPG,1
1/09/2015,VAN,LPG,10
1/09/2015,VAN,Petrol,1
1/09/2015,VAN,Petrol,11
1/09/2015,VAN,Petrol,1669
1/09/2015,VAN,Petrol,2
1/09/2015,VAN,Petrol,3
1/09/2015,VAN,Petrol,7
1/09/2015,VAN,Petrol,8
1/09/2015,VAN,Petrol,852
1/09/2015,VAN,Petrol Or Cng Option,1
1/09/2015,VAN,Petrol Or Cng Option,2
1/09/2015,VAN,Petrol Or Lpg Option,149
1/09/2015,VAN,Petrol Or Lpg Option,38
1/09/2015,ZZ - OTHER BODY TYPE,,1
1/09/2015,ZZ - OTHER BODY TYPE,Diesel,1
1/10/2015,AMBULANCE,Diesel,1
1/10/2015,AMBULANCE,Diesel,37
1/10/2015,AMBULANCE,Petrol,1
1/10/2015,ARMOURED VEHICLE,Diesel,2
1/10/2015,ARMOURED VEHICLE,Diesel,4
1/10/2015,ARMOURED VEHICLE,Diesel,8
1/10/2015,ARTICULATED BUS,Diesel,35
1/10/2015,BACKHOE,Diesel,14
1/10/2015,BACKHOE,Diesel,3
1/10/2015,BACKHOE,Diesel,5
1/10/2015,BIKE TRAILER,,16
1/10/2015,BIKE TRAILER,,300
1/10/2015,BIN CARRIER,,5
1/10/2015,BIN CARRIER,Diesel,1
1/10/2015,BIN CARRIER,Diesel,2
1/10/2015,BIN CARRIER,Diesel,44
1/10/2015,BIN CARRIER,Diesel,5
1/10/2015,BOAT TRAILER,,182
1/10/2015,BOAT TRAILER,,5061
1/10/2015,BONNET PRIME MOVER,Diesel,24
1/10/2015,BONNET PRIME MOVER,Diesel,61
1/10/2015,CAB OVER PRIME MOVER,Diesel,17
1/10/2015,CAB OVER PRIME MOVER,Diesel,49
1/10/2015,CAMPER,Diesel,1
1/10/2015,CAMPER,Diesel,216
1/10/2015,CAMPER,Diesel,23
1/10/2015,CAMPER,Diesel,3
1/10/2015,CAMPER,Diesel Or Lpg Option,1
1/10/2015,CAMPER,LPG,2
1/10/2015,CAMPER,Petrol,1
1/10/2015,CAMPER,Petrol,145
1/10/2015,CAMPER,Petrol,3
1/10/2015,CAMPER,Petrol,7
1/10/2015,CAMPER,Petrol Or Lpg Option,11
1/10/2015,CAMPER TRAILER,,11
1/10/2015,CAMPER TRAILER,,1355
1/10/2015,CAR CARRIER,,1
1/10/2015,CAR CARRIER,,11
1/10/2015,CAR CARRIER,Diesel,1
1/10/2015,CAR TRAILER,,658
1/10/2015,CAR TRAILER,,90
1/10/2015,CARAVAN,,139
1/10/2015,CARAVAN,,2553
1/10/2015,CONCRETE BLENDER,Diesel,1
1/10/2015,CONCRETE BLENDER,Diesel,11
1/10/2015,CONCRETE BLENDER,Diesel,61
1/10/2015,CONCRETE BLENDER,Petrol,1
